Customer ID,Name,First order date,Total orders,Total revenue,Average order value,Time to 2nd purchase,Last purchase date,Acquisition channel (first touch),RePurchased,city,tier
CUST-0022548,Vyanjana Baral,2022-06-12,2,3927,1963.5,433.0,2023-08-19,Offline (Friends/Family),Y,Vadodara , Tier 2
CUST-0022549,Ekavir Balay,2025-06-10,2,5094,2547.0,117.0,2025-10-05,Instagram DM,Y,Kolkata , Tier 1
CUST-0022550,Harsh Tank,2025-11-30,1,2993,2993.0,,2025-11-30,Meta,N,Nashik , Tier 2
CUST-0022551,Yahvi Agate,2023-07-16,1,2374,2374.0,,2023-07-16,Google,N,Delhi , Tier 1
CUST-0022552,Falak Butala,2022-11-26,1,1792,1792.0,,2022-11-26,Organic Instagram,N,Jaipur , Tier 2
CUST-0022553,Vritti Chandra,2023-01-23,2,4749,2374.5,527.0,2024-07-04,Email/SMS,Y,Rajkot , Tier 2
CUST-0022556,Abeer Chhabra,2025-04-05,1,3015,3015.0,,2025-04-05,Meta,N,Ranchi , Tier 2
CUST-0022559,Indira Magar,2022-12-11,2,4185,2092.5,496.0,2024-04-21,Influencer,Y,Mumbai , Tier 1
CUST-0022560,Urvashi Lanka,2023-04-13,1,1602,1602.0,,2023-04-13,Meta,N,Ahmedabad , Tier 1
CUST-0022561,Hardik Zachariah,2024-09-05,3,8077,2692.33,231.0,2025-10-25,Influencer,Y,Surat , Tier 2
CUST-0022562,Chakradev Mander,2024-08-09,3,9196,3065.33,91.0,2025-09-22,Meta,Y,Bhopal , Tier 2
CUST-0022565,Bhavani Jain,2023-10-21,1,1755,1755.0,,2023-10-21,Meta,N,Ludhiana , Tier 2
CUST-0022567,Tanish Rastogi,2023-03-03,3,6586,2195.33,211.0,2024-11-21,Organic Instagram,Y,Jaipur , Tier 2
CUST-0022572,Wakeeta Dalal,2023-01-25,2,4875,2437.5,196.0,2023-08-09,Google,Y,Jaipur , Tier 2
CUST-0022573,Gopal Khalsa,2024-06-29,1,2882,2882.0,,2024-06-29,Meta,N,Lucknow , Tier 2
CUST-0022574,Unni Bandi,2023-07-20,3,7703,2567.67,79.0,2024-08-26,Meta,Y,Kanpur , Tier 2
CUST-0022575,Shaurya Lad,2023-10-27,1,2070,2070.0,,2023-10-27,Influencer,N,Ahmedabad , Tier 1
CUST-0022576,Jonathan Tata,2023-04-24,2,5226,2613.0,766.0,2025-05-30,Meta,Y,Kolkata , Tier 1
CUST-0022577,Pratyush Kurian,2023-07-13,1,2518,2518.0,,2023-07-13,Meta,N,Mumbai , Tier 1
CUST-0022578,Tara Kurian,2025-03-26,2,6721,3360.5,145.0,2025-08-19,Meta,Y,Jaipur , Tier 2
CUST-0022584,Abha Anne,2023-08-04,2,5254,2627.0,430.0,2024-10-07,Offline (Friends/Family),Y,Bengaluru , Tier 1
CUST-0022587,Zaitra Pall,2022-08-05,1,1889,1889.0,,2022-08-05,Meta,N,Kochi , Tier 2
CUST-0022588,Yashoda Sibal,2022-05-15,4,8196,2049.0,145.0,2024-02-08,Meta,Y,Bhubaneswar , Tier 2
CUST-0022589,Aarini Sehgal,2022-10-29,2,4394,2197.0,1077.0,2025-10-11,Email/SMS,Y,Mumbai , Tier 1
CUST-0022590,Ekalinga Subramaniam,2022-03-17,2,5578,2789.0,1032.0,2025-01-13,Influencer,Y,Indore , Tier 2
CUST-0022591,Chatresh Mutti,2022-07-12,3,6549,2183.0,244.0,2025-01-16,Offline (Friends/Family),Y,Delhi , Tier 1
CUST-0022592,Girindra Gaba,2023-04-22,1,2555,2555.0,,2023-04-22,Influencer,N,Ahmedabad , Tier 1
CUST-0022593,Balhaar Tata,2022-05-08,1,1824,1824.0,,2022-05-08,Google,N,Nashik , Tier 2
CUST-0022595,Aachal Divan,2022-12-21,4,7848,1962.0,66.0,2023-08-23,Meta,Y,Kanpur , Tier 2
CUST-0022596,Damyanti Banik,2023-01-23,3,7959,2653.0,417.0,2025-04-08,Email/SMS,Y,Ahmedabad , Tier 1
CUST-0022597,Farhan Chakrabarti,2023-11-10,1,1827,1827.0,,2023-11-10,Meta,N,Ahmedabad , Tier 1
CUST-0022600,Rachita Jain,2023-06-18,1,2017,2017.0,,2023-06-18,Google,N,Kanpur , Tier 2
CUST-0022601,Adweta Mohanty,2022-04-25,1,1957,1957.0,,2022-04-25,Meta,N,Hyderabad , Tier 1
CUST-0022602,Shaurya Arya,2022-03-10,1,1592,1592.0,,2022-03-10,Meta,N,Nashik , Tier 2
CUST-0022603,Gaurav Suresh,2024-04-30,2,5323,2661.5,130.0,2024-09-07,Email/SMS,Y,Bengaluru , Tier 1
CUST-0022604,Jeremiah Dewan,2022-11-13,1,1961,1961.0,,2022-11-13,Meta,N,Ahmedabad , Tier 1
CUST-0022605,Agastya Deshmukh,2024-01-20,1,3055,3055.0,,2024-01-20,Google,N,Rajkot , Tier 2
CUST-0022606,Nikita Pandit,2023-09-21,1,2306,2306.0,,2023-09-21,Google,N,Kanpur , Tier 2
CUST-0022608,Mohini Deol,2024-04-30,1,2196,2196.0,,2024-04-30,Influencer,N,Hyderabad , Tier 1
CUST-0022610,Dev Sethi,2025-09-10,1,3606,3606.0,,2025-09-10,Meta,N,Ranchi , Tier 2
CUST-0022611,Dalaja Dhar,2023-07-21,2,4371,2185.5,95.0,2023-10-25,Influencer,Y,Rajkot , Tier 2
CUST-0022614,Aarush Suri,2023-12-06,1,2388,2388.0,,2023-12-06,Email/SMS,N,Rajkot , Tier 2
CUST-0022615,Darika Pal,2022-08-27,2,5643,2821.5,1085.0,2025-08-16,Instagram DM,Y,Delhi , Tier 1
CUST-0022616,Bhavika Butala,2025-12-28,1,3654,3654.0,,2025-12-28,Meta,N,Mumbai , Tier 1
CUST-0022617,Damini Shetty,2022-10-24,2,4666,2333.0,887.0,2025-03-29,Meta,Y,Patna , Tier 2
CUST-0022618,Gaurang Kibe,2022-07-18,1,1405,1405.0,,2022-07-18,Meta,N,Hyderabad , Tier 1
CUST-0022620,Jacob Goyal,2023-10-22,1,1781,1781.0,,2023-10-22,Meta,N,Indore , Tier 2
CUST-0022621,Faraj Dhawan,2022-07-31,3,7362,2454.0,483.0,2024-09-26,Google,Y,Bhubaneswar , Tier 2
CUST-0022624,Chanchal Butala,2023-12-18,1,2353,2353.0,,2023-12-18,Google,N,Mumbai , Tier 1
CUST-0022625,Xavier Zacharia,2023-08-12,2,5342,2671.0,665.0,2025-06-08,Influencer,Y,Hyderabad , Tier 1
CUST-0022626,Hiral Kade,2022-06-05,4,10970,2742.5,534.0,2025-11-01,Influencer,Y,Mumbai , Tier 1
CUST-0022627,Tamanna Rajagopal,2022-05-02,2,4167,2083.5,765.0,2024-06-06,Meta,Y,Patna , Tier 2
CUST-0022628,Rajeshri Choudhury,2024-11-08,1,3374,3374.0,,2024-11-08,Meta,N,Mumbai , Tier 1
CUST-0022629,Bhanumati Dhillon,2022-11-02,1,1606,1606.0,,2022-11-02,Organic Instagram,N,Bengaluru , Tier 1
CUST-0022630,Jack Amble,2022-08-07,3,6393,2131.0,92.0,2025-06-04,Meta,Y,Patna , Tier 2
CUST-0022631,Rachita Tiwari,2025-07-07,1,3098,3098.0,,2025-07-07,Influencer,N,Mumbai , Tier 1
CUST-0022633,Rayaan Varty,2024-07-24,2,5553,2776.5,132.0,2024-12-04,Meta,Y,Delhi , Tier 1
CUST-0022634,Sai Sethi,2024-01-13,1,3500,3500.0,,2024-01-13,Email/SMS,N,Ahmedabad , Tier 1
CUST-0022636,Aishani Kale,2023-01-30,1,2644,2644.0,,2023-01-30,Meta,N,Delhi , Tier 1
CUST-0022637,Nidra Sibal,2025-02-12,1,3390,3390.0,,2025-02-12,Meta,N,Lucknow , Tier 2
CUST-0022639,Chaaya Anand,2022-01-21,1,1835,1835.0,,2022-01-21,Influencer,N,Hyderabad , Tier 1
CUST-0022641,Maanav Singh,2022-03-29,2,3638,1819.0,44.0,2022-05-13,Influencer,Y,Delhi , Tier 1
CUST-0022642,Ira Kant,2022-09-10,4,10646,2661.5,204.0,2025-12-10,Google,Y,Pune , Tier 1
CUST-0022644,Nihal Saini,2025-07-29,1,3669,3669.0,,2025-07-29,Influencer,N,Pune , Tier 1
CUST-0022646,Qabil Tandon,2024-04-25,1,2620,2620.0,,2024-04-25,Meta,N,Dehradun , Tier 2
CUST-0022648,Aashi Gole,2023-03-05,3,6813,2271.0,21.0,2024-10-23,Meta,Y,Hyderabad , Tier 1
CUST-0022651,Arya Golla,2024-10-09,1,2719,2719.0,,2024-10-09,Meta,N,Ahmedabad , Tier 1
CUST-0022652,Dakshesh Bhargava,2023-04-30,1,1881,1881.0,,2023-04-30,Meta,N,Kanpur , Tier 2
CUST-0022655,Girindra Tandon,2025-10-17,1,2463,2463.0,,2025-10-17,Organic Instagram,N,Dehradun , Tier 2
CUST-0022659,Alka Talwar,2023-07-05,1,2536,2536.0,,2023-07-05,Meta,N,Indore , Tier 2
CUST-0022661,Fariq Oza,2024-04-10,1,2969,2969.0,,2024-04-10,Influencer,N,Visakhapatnam , Tier 2
CUST-0022665,Guneet Sami,2024-01-23,3,10101,3367.0,551.0,2025-12-15,Google,Y,Kochi , Tier 2
CUST-0022666,Lipika Gala,2022-08-03,4,10647,2661.75,318.0,2025-03-11,Google,Y,Mumbai , Tier 1
CUST-0022667,Harini Chatterjee,2022-05-14,2,3798,1899.0,416.0,2023-07-04,Influencer,Y,Dehradun , Tier 2
CUST-0022669,Ishaan Nath,2023-05-24,5,14301,2860.2,302.0,2025-06-29,Meta,Y,Pune , Tier 1
CUST-0022670,Jeremiah Bawa,2022-08-10,1,1487,1487.0,,2022-08-10,Meta,N,Pune , Tier 1
CUST-0022674,Pranav Kari,2023-12-08,1,2349,2349.0,,2023-12-08,Offline (Friends/Family),N,Kolkata , Tier 1
CUST-0022676,Aishani Sheth,2025-10-12,1,4234,4234.0,,2025-10-12,Meta,N,Surat , Tier 2
CUST-0022678,Baghyawati Karpe,2023-05-15,2,5625,2812.5,262.0,2024-02-01,Organic Instagram,Y,Kochi , Tier 2
CUST-0022680,Abeer Tripathi,2023-04-15,1,1823,1823.0,,2023-04-15,Meta,N,Jaipur , Tier 2
CUST-0022682,Gaurika Chana,2023-12-17,1,2563,2563.0,,2023-12-17,Offline (Friends/Family),N,Chandigarh , Tier 2
CUST-0022683,Kai More,2023-08-05,2,4944,2472.0,857.0,2025-12-10,Meta,Y,Hyderabad , Tier 1
CUST-0022685,Simon Bansal,2024-01-11,2,5698,2849.0,417.0,2025-03-04,Meta,Y,Nagpur , Tier 2
CUST-0022687,Raagini Khanna,2025-09-18,2,6176,3088.0,77.0,2025-12-04,Meta,Y,Pune , Tier 1
CUST-0022691,Yoshita Balay,2024-04-04,1,3014,3014.0,,2024-04-04,Email/SMS,N,Kolkata , Tier 1
CUST-0022694,Vamakshi Talwar,2023-01-03,1,2153,2153.0,,2023-01-03,Email/SMS,N,Delhi , Tier 1
CUST-0022696,Ekbal Patil,2022-06-18,3,6195,2065.0,412.0,2024-03-18,Influencer,Y,Chandigarh , Tier 2
CUST-0022697,Udarsh Bawa,2024-12-14,1,2256,2256.0,,2024-12-14,Meta,N,Kochi , Tier 2
CUST-0022698,Lavanya Barad,2023-09-16,2,4790,2395.0,159.0,2024-02-22,Google,Y,Delhi , Tier 1
CUST-0022699,Sneha Mander,2023-11-11,3,7397,2465.67,391.0,2025-06-08,Meta,Y,Bengaluru , Tier 1
CUST-0022701,Pranit Doctor,2022-08-29,3,8116,2705.33,577.0,2024-10-28,Meta,Y,Bengaluru , Tier 1
CUST-0022702,Isha Ranganathan,2024-07-02,2,5033,2516.5,327.0,2025-05-25,Organic Instagram,Y,Delhi , Tier 1
CUST-0022703,Nachiket Ratta,2024-04-18,1,2949,2949.0,,2024-04-18,Meta,N,Kochi , Tier 2
CUST-0022704,Jeet Mandal,2022-11-27,5,12786,2557.2,197.0,2025-10-19,Meta,Y,Rajkot , Tier 2
CUST-0022705,Omaja Date,2022-10-31,2,4847,2423.5,1027.0,2025-08-24,Organic Instagram,Y,Indore , Tier 2
CUST-0022706,Aadhya Sridhar,2024-07-25,1,2711,2711.0,,2024-07-25,Email/SMS,N,Kolkata , Tier 1
CUST-0022707,Omkaar Loke,2022-07-19,2,5043,2521.5,1120.0,2025-08-12,Meta,Y,Bengaluru , Tier 1
CUST-0022709,Yutika Arya,2023-05-28,2,5918,2959.0,593.0,2025-01-11,Google,Y,Noida , Tier 2
CUST-0022713,Harrison Kakar,2024-01-21,1,2429,2429.0,,2024-01-21,Meta,N,Coimbatore , Tier 2
CUST-0022718,Yachana Sekhon,2023-11-24,1,2601,2601.0,,2023-11-24,Meta,N,Hyderabad , Tier 1
CUST-0022719,Eesha Agrawal,2024-08-29,1,2956,2956.0,,2024-08-29,Meta,N,Mumbai , Tier 1
CUST-0022721,Megha Chakraborty,2022-04-27,1,1552,1552.0,,2022-04-27,Meta,N,Coimbatore , Tier 2
CUST-0022723,Ekta Kibe,2022-01-27,6,13956,2326.0,139.0,2025-04-14,Meta,Y,Kanpur , Tier 2
CUST-0022724,Praneel Mannan,2022-01-15,2,4213,2106.5,407.0,2023-02-27,Meta,Y,Ahmedabad , Tier 1
CUST-0022726,Krishna Tara,2022-12-17,2,5005,2502.5,825.0,2025-03-21,Google,Y,Kochi , Tier 2
CUST-0022727,Mitali Karpe,2024-06-13,2,5157,2578.5,142.0,2024-11-02,Meta,Y,Bhopal , Tier 2
CUST-0022728,Balvan Chawla,2023-11-05,1,2401,2401.0,,2023-11-05,Meta,N,Jaipur , Tier 2
CUST-0022729,Shravya Srivastava,2024-07-12,1,2284,2284.0,,2024-07-12,Meta,N,Hyderabad , Tier 1
CUST-0022730,Udyati Taneja,2024-04-06,1,2770,2770.0,,2024-04-06,Meta,N,Mysuru , Tier 2
CUST-0022731,Nisha Chhabra,2022-05-24,2,5375,2687.5,796.0,2024-07-29,Meta,Y,Chennai , Tier 1
CUST-0022734,Atharv Bhatia,2023-01-31,2,3926,1963.0,166.0,2023-07-17,Influencer,Y,Delhi , Tier 1
CUST-0022738,Ayushman Borah,2025-04-22,1,2842,2842.0,,2025-04-22,Offline (Friends/Family),N,Mumbai , Tier 1
CUST-0022741,Arunima Apte,2022-08-23,3,6735,2245.0,677.0,2025-04-24,Google,Y,Bengaluru , Tier 1
CUST-0022742,Ojasvi Hayre,2022-12-05,7,17563,2509.0,83.0,2025-02-10,Influencer,Y,Kolkata , Tier 1
CUST-0022743,Tarak Bali,2023-12-18,3,8388,2796.0,33.0,2024-09-13,Meta,Y,Visakhapatnam , Tier 2
CUST-0022744,Thomas Savant,2023-12-21,2,5558,2779.0,25.0,2024-01-15,Offline (Friends/Family),Y,Lucknow , Tier 2
CUST-0022745,Raagini Randhawa,2024-06-16,1,3330,3330.0,,2024-06-16,Instagram DM,N,Surat , Tier 2
CUST-0022746,Omya Bawa,2025-03-07,1,3099,3099.0,,2025-03-07,Google,N,Indore , Tier 2
CUST-0022747,Bhanumati Choudhury,2025-05-08,1,3267,3267.0,,2025-05-08,Google,N,Coimbatore , Tier 2
CUST-0022748,Nachiket Gour,2022-01-08,2,3354,1677.0,457.0,2023-04-11,Influencer,Y,Hyderabad , Tier 1
CUST-0022750,Zashil Seshadri,2025-08-11,1,2802,2802.0,,2025-08-11,Email/SMS,N,Kanpur , Tier 2
CUST-0022751,Mekhala Raman,2025-08-07,1,3076,3076.0,,2025-08-07,Google,N,Delhi , Tier 1
CUST-0022753,Abha Ramesh,2022-10-11,1,2119,2119.0,,2022-10-11,Meta,N,Noida , Tier 2
CUST-0022754,Tanvi Varty,2022-08-07,2,6153,3076.5,1149.0,2025-09-29,Meta,Y,Bengaluru , Tier 1
CUST-0022757,Finn Dutta,2022-01-26,2,4598,2299.0,733.0,2024-01-30,Instagram DM,Y,Ahmedabad , Tier 1
CUST-0022758,Nathaniel Shankar,2023-10-26,2,5648,2824.0,207.0,2024-05-20,Meta,Y,Mumbai , Tier 1
CUST-0022761,Wishi Gara,2022-10-23,1,1541,1541.0,,2022-10-23,Organic Instagram,N,Bengaluru , Tier 1
CUST-0022762,Hema Borra,2023-06-07,1,2327,2327.0,,2023-06-07,Meta,N,Chandigarh , Tier 2
CUST-0022763,Harinakshi Samra,2025-04-13,1,3448,3448.0,,2025-04-13,Google,N,Visakhapatnam , Tier 2
CUST-0022765,William Dewan,2022-10-14,5,12197,2439.4,107.0,2025-09-16,Instagram DM,Y,Bengaluru , Tier 1
CUST-0022767,Charan Kumar,2023-12-14,1,1740,1740.0,,2023-12-14,Google,N,Mysuru , Tier 2
CUST-0022769,Elijah Shan,2025-03-26,1,2280,2280.0,,2025-03-26,Google,N,Surat , Tier 2
CUST-0022772,Advay Nath,2024-05-30,1,2962,2962.0,,2024-05-30,Meta,N,Nagpur , Tier 2
CUST-0022773,Manan Vaidya,2023-03-14,3,8903,2967.67,810.0,2025-08-06,Influencer,Y,Chennai , Tier 1
CUST-0022774,Xalak Rai,2024-10-27,2,5479,2739.5,200.0,2025-05-15,Meta,Y,Lucknow , Tier 2
CUST-0022777,Victor Gokhale,2023-03-03,1,1824,1824.0,,2023-03-03,Meta,N,Ahmedabad , Tier 1
CUST-0022782,Januja Kashyap,2022-02-07,3,8139,2713.0,1154.0,2025-06-04,Meta,Y,Pune , Tier 1
CUST-0022783,Yashica Nori,2024-11-26,1,2065,2065.0,,2024-11-26,Meta,N,Pune , Tier 1
CUST-0022784,Pranit Misra,2023-11-30,1,2278,2278.0,,2023-11-30,Organic Instagram,N,Delhi , Tier 1
CUST-0022785,Ubika Seth,2022-06-25,1,1542,1542.0,,2022-06-25,Meta,N,Hyderabad , Tier 1
CUST-0022786,Rachit Pingle,2022-05-07,3,6185,2061.67,68.0,2023-04-19,Email/SMS,Y,Dehradun , Tier 2
CUST-0022787,Madhavi Lanka,2024-11-08,3,8173,2724.33,161.0,2025-08-02,Meta,Y,Rajkot , Tier 2
CUST-0022788,Onkar Nagy,2023-01-18,1,2000,2000.0,,2023-01-18,Google,N,Gurgaon , Tier 2
CUST-0022789,Samaksh Mahal,2024-09-23,1,2583,2583.0,,2024-09-23,Influencer,N,Mumbai , Tier 1
CUST-0022791,Arjun Parmer,2022-03-23,1,1611,1611.0,,2022-03-23,Meta,N,Mumbai , Tier 1
CUST-0022792,Timothy Sathe,2023-06-19,1,1876,1876.0,,2023-06-19,Meta,N,Chennai , Tier 1
CUST-0022793,Pranit Viswanathan,2023-10-21,1,2459,2459.0,,2023-10-21,Google,N,Mysuru , Tier 2
CUST-0022794,Yahvi Mistry,2023-06-02,2,4655,2327.5,805.0,2025-08-16,Meta,Y,Kanpur , Tier 2
CUST-0022798,Theodore Kalita,2024-04-30,2,5468,2734.0,601.0,2025-12-22,Meta,Y,Chandigarh , Tier 2
CUST-0022800,Mohammed Oak,2023-04-12,2,3915,1957.5,186.0,2023-10-16,Email/SMS,Y,Ahmedabad , Tier 1
CUST-0022801,Janya Rai,2022-08-03,4,8888,2222.0,150.0,2025-04-08,Meta,Y,Hyderabad , Tier 1
CUST-0022802,Rishi Shanker,2025-12-24,1,3518,3518.0,,2025-12-24,Influencer,N,Ahmedabad , Tier 1
CUST-0022803,Samesh Dube,2023-11-03,2,5572,2786.0,217.0,2024-06-07,Meta,Y,Kochi , Tier 2
CUST-0022806,Kiaan Yogi,2023-10-17,4,10252,2563.0,32.0,2024-10-06,Meta,Y,Kanpur , Tier 2
CUST-0022807,Ladli Nagarajan,2022-06-03,2,3583,1791.5,433.0,2023-08-11,Instagram DM,Y,Dehradun , Tier 2
CUST-0022809,Kalpit Saraf,2024-03-27,1,2577,2577.0,,2024-03-27,Google,N,Hyderabad , Tier 1
CUST-0022810,Zaid Dhaliwal,2023-11-08,2,6065,3032.5,642.0,2025-08-11,Instagram DM,Y,Gurgaon , Tier 2
CUST-0022811,Siddharth Shere,2022-01-13,1,1478,1478.0,,2022-01-13,Meta,N,Chennai , Tier 1
CUST-0022812,Tara Lanka,2024-09-23,1,2144,2144.0,,2024-09-23,Meta,N,Noida , Tier 2
CUST-0022813,Robert Jain,2022-05-09,4,8527,2131.75,305.0,2024-10-01,Meta,Y,Surat , Tier 2
CUST-0022814,Chanakya Mani,2023-10-12,1,2348,2348.0,,2023-10-12,Organic Instagram,N,Ahmedabad , Tier 1
CUST-0022815,Maanav Shan,2023-02-13,3,6081,2027.0,32.0,2023-09-14,Influencer,Y,Delhi , Tier 1
CUST-0022816,Parth Sathe,2025-08-11,1,3240,3240.0,,2025-08-11,Meta,N,Indore , Tier 2
CUST-0022817,Vihaan Narayan,2022-08-12,4,10874,2718.5,536.0,2025-12-30,Instagram DM,Y,Indore , Tier 2
CUST-0022818,Anvi Hayer,2022-10-05,1,2060,2060.0,,2022-10-05,Meta,N,Chennai , Tier 1
CUST-0022819,Nihal Seshadri,2024-10-26,1,2931,2931.0,,2024-10-26,Influencer,N,Delhi , Tier 1
CUST-0022820,Harsh Sen,2025-10-06,1,3979,3979.0,,2025-10-06,Meta,N,Mumbai , Tier 1
CUST-0022823,Akshay Char,2022-01-27,3,8546,2848.67,824.0,2025-11-20,Organic Instagram,Y,Noida , Tier 2
CUST-0022826,Krishna Prasad,2023-10-12,1,2383,2383.0,,2023-10-12,Offline (Friends/Family),N,Mumbai , Tier 1
CUST-0022827,Zaid Mannan,2024-06-30,2,5609,2804.5,361.0,2025-06-27,Meta,Y,Kolkata , Tier 1
CUST-0022828,Gautam Nadkarni,2024-12-27,1,3184,3184.0,,2024-12-27,Meta,N,Surat , Tier 2
CUST-0022829,Vasana Kapadia,2025-10-13,1,3416,3416.0,,2025-10-13,Meta,N,Delhi , Tier 1
CUST-0022831,Indali Sankaran,2025-07-25,3,9177,3059.0,71.0,2025-12-10,Influencer,Y,Hyderabad , Tier 1
CUST-0022832,Noah Taneja,2024-09-04,3,8839,2946.33,135.0,2025-08-03,Influencer,Y,Hyderabad , Tier 1
CUST-0022833,Theodore Doshi,2023-11-11,1,2159,2159.0,,2023-11-11,Influencer,N,Mumbai , Tier 1
CUST-0022834,Deepa Bajwa,2022-06-22,1,1618,1618.0,,2022-06-22,Google,N,Coimbatore , Tier 2
CUST-0022836,Utkarsh Mukhopadhyay,2022-09-05,2,4498,2249.0,595.0,2024-04-22,Influencer,Y,Patna , Tier 2
CUST-0022837,Ikbal Nanda,2024-12-11,1,2858,2858.0,,2024-12-11,Google,N,Bengaluru , Tier 1
CUST-0022839,Utkarsh Buch,2023-06-16,2,5943,2971.5,306.0,2024-04-18,Influencer,Y,Surat , Tier 2
CUST-0022841,Aayush Doctor,2025-04-06,1,2861,2861.0,,2025-04-06,Offline (Friends/Family),N,Surat , Tier 2
CUST-0022842,Naksh Chopra,2024-05-11,1,2779,2779.0,,2024-05-11,Email/SMS,N,Mysuru , Tier 2
CUST-0022844,Orinder Dubey,2023-10-06,1,2289,2289.0,,2023-10-06,Google,N,Ahmedabad , Tier 1
CUST-0022846,Omkaar Tak,2023-05-12,2,5644,2822.0,491.0,2024-09-15,Meta,Y,Chennai , Tier 1
CUST-0022848,Nachiket Baria,2022-07-24,3,9206,3068.67,991.0,2025-08-01,Influencer,Y,Pune , Tier 1
CUST-0022849,Bakhshi Kala,2022-11-07,2,4188,2094.0,216.0,2023-06-11,Offline (Friends/Family),Y,Ahmedabad , Tier 1
CUST-0022850,Sanya Bhasin,2023-09-08,1,2128,2128.0,,2023-09-08,Organic Instagram,N,Delhi , Tier 1
CUST-0022851,Theodore Bava,2022-03-16,3,5759,1919.67,203.0,2022-11-22,Email/SMS,Y,Dehradun , Tier 2
CUST-0022852,Wakeeta Chanda,2022-04-24,1,1696,1696.0,,2022-04-24,Meta,N,Mysuru , Tier 2
CUST-0022853,Jason Comar,2023-04-29,3,9820,3273.33,634.0,2025-02-24,Instagram DM,Y,Mumbai , Tier 1
CUST-0022854,Keya Randhawa,2023-06-14,2,4429,2214.5,294.0,2024-04-03,Meta,Y,Hyderabad , Tier 1
CUST-0022856,Gaurang Mutti,2023-06-20,4,11558,2889.5,258.0,2025-08-28,Meta,Y,Ranchi , Tier 2
CUST-0022857,Warjas Thaker,2023-04-02,2,5420,2710.0,452.0,2024-06-28,Meta,Y,Ranchi , Tier 2
CUST-0022858,Bhavya Walia,2024-03-05,1,2966,2966.0,,2024-03-05,Meta,N,Bengaluru , Tier 1
CUST-0022860,Jagrati Hari,2023-12-10,1,2183,2183.0,,2023-12-10,Influencer,N,Surat , Tier 2
CUST-0022863,Vasana Dubey,2023-10-09,2,4002,2001.0,408.0,2024-11-20,Offline (Friends/Family),Y,Ahmedabad , Tier 1
CUST-0022866,Chaitaly Murty,2023-02-23,1,2310,2310.0,,2023-02-23,Meta,N,Ahmedabad , Tier 1
CUST-0022868,Neelima Naidu,2022-06-06,7,15622,2231.71,79.0,2025-04-20,Google,Y,Hyderabad , Tier 1
CUST-0022874,Timothy Lall,2025-08-20,1,3243,3243.0,,2025-08-20,Instagram DM,N,Noida , Tier 2
CUST-0022875,Veda Misra,2023-01-15,2,5990,2995.0,892.0,2025-06-25,Google,Y,Surat , Tier 2
CUST-0022877,Jyoti Mittal,2023-03-23,2,4156,2078.0,258.0,2023-12-06,Offline (Friends/Family),Y,Delhi , Tier 1
CUST-0022878,Keya Aurora,2023-03-04,1,2773,2773.0,,2023-03-04,Meta,N,Bengaluru , Tier 1
CUST-0022879,Pratyush Narain,2025-01-14,2,6688,3344.0,236.0,2025-09-07,Organic Instagram,Y,Coimbatore , Tier 2
CUST-0022881,Yachana Bhavsar,2023-07-02,3,6864,2288.0,126.0,2025-08-25,Email/SMS,Y,Surat , Tier 2
CUST-0022882,Veda Dora,2024-01-11,1,2968,2968.0,,2024-01-11,Meta,N,Noida , Tier 2
CUST-0022883,Pahal Ahluwalia,2022-02-01,1,1792,1792.0,,2022-02-01,Meta,N,Bhubaneswar , Tier 2
CUST-0022884,Aahana Bobal,2025-08-20,2,5309,2654.5,32.0,2025-09-22,Google,Y,Mumbai , Tier 1
CUST-0022885,Krisha Dhaliwal,2024-03-23,3,10252,3417.33,304.0,2025-04-11,Offline (Friends/Family),Y,Mysuru , Tier 2
CUST-0022887,Yoshita Bahri,2024-02-21,2,5744,2872.0,149.0,2024-07-19,Google,Y,Delhi , Tier 1
CUST-0022889,Rachita Mohanty,2025-04-27,1,2915,2915.0,,2025-04-27,Google,N,Delhi , Tier 1
CUST-0022890,Finn Mangat,2024-05-13,1,2474,2474.0,,2024-05-13,Meta,N,Indore , Tier 2
CUST-0022892,Anthony Kota,2022-01-15,2,4960,2480.0,1083.0,2025-01-02,Influencer,Y,Ahmedabad , Tier 1
CUST-0022893,Sathvik Sachar,2024-11-04,1,2674,2674.0,,2024-11-04,Offline (Friends/Family),N,Nashik , Tier 2
CUST-0022894,Logan Kumar,2022-07-21,3,6600,2200.0,23.0,2025-05-13,Meta,Y,Hyderabad , Tier 1
CUST-0022895,Rayaan Pal,2023-04-04,5,12181,2436.2,139.0,2025-11-08,Email/SMS,Y,Mumbai , Tier 1
CUST-0022896,Luke Rama,2025-06-02,1,2804,2804.0,,2025-06-02,Meta,N,Kochi , Tier 2
CUST-0022897,Faqid Lala,2024-07-09,1,2698,2698.0,,2024-07-09,Organic Instagram,N,Hyderabad , Tier 1
CUST-0022898,Yash Kanda,2023-06-30,2,4822,2411.0,529.0,2024-12-10,Meta,Y,Lucknow , Tier 2
CUST-0022901,Charvi Choudhry,2022-04-20,1,1777,1777.0,,2022-04-20,Influencer,N,Noida , Tier 2
CUST-0022902,Hemal Gour,2024-09-21,1,2526,2526.0,,2024-09-21,Organic Instagram,N,Mumbai , Tier 1
CUST-0022905,Aishani Yadav,2025-10-05,2,6601,3300.5,0.0,2025-10-06,Organic Instagram,Y,Gurgaon , Tier 2
